Entity ID,API/UWI,API/UWI List,Monthly Production Date,Monthly Oil,Monthly Gas,Monthly Water,Well Count,Days,Daily Avg Oil,Daily Avg Gas,Daily Avg Water,Reservoir,Well/Lease Name,Well Number,Operator Company Name,Production Type,Production Status,Entity Type,Producing Month Number
130784782,30025472710000,3002547271,2020-12-01,43849,92934,82056,1,14,3132.07,6638.14,5861.14,UPPER WOLFCAMP,GETTY 5 FEDERAL COM,705H,EOG RESOURCES,OIL,ACTIVE,COM,1
130776039,30025471490000,3002547149,2020-12-01,38897,78864,68869,1,14,2778.36,5633.14,4919.21,UPPER WOLFCAMP,GETTY 5 FEDERAL COM,704H,EOG RESOURCES,OIL,ACTIVE,COM,1
130776025,30025471500000,3002547150,2020-12-01,44490,87077,76766,1,14,3177.86,6219.79,5483.29,UPPER WOLFCAMP,GETTY 5 FEDERAL COM,706H,EOG RESOURCES,OIL,ACTIVE,COM,1
130776020,30025471480000,3002547148,2020-12-01,43930,88507,72476,1,14,3137.86,6321.93,5176.86,UPPER WOLFCAMP,GETTY 5 FEDERAL COM,703H,EOG RESOURCES,OIL,ACTIVE,COM,1
130776018,30025471510000,3002547151,2020-12-01,44583,89068,67849,1,12,3715.25,7422.33,5654.08,UPPER WOLFCAMP,GETTY 5 FEDERAL COM,707H,EOG RESOURCES,OIL,ACTIVE,COM,1
130776007,30025471470000,3002547147,2020-12-01,49524,98566,68289,1,14,3537.43,7040.43,4877.79,UPPER WOLFCAMP,GETTY 5 FEDERAL COM,702H,EOG RESOURCES,OIL,ACTIVE,COM,1
130775990,30025471460000,3002547146,2020-12-01,30436,63551,42884,1,12,2536.33,5295.92,3573.67,UPPER WOLFCAMP,GETTY 5 FEDERAL COM,701H,EOG RESOURCES,OIL,ACTIVE,COM,1
130775980,30025471520000,3002547152,2020-12-01,34619,75636,56981,1,12,2884.92,6303.00,4748.42,UPPER WOLFCAMP,GETTY 5 FEDERAL COM,708H,EOG RESOURCES,OIL,ACTIVE,COM,1
130550927,30025462120000,3002546212,2020-03-01,56279,85336,137846,1,30,1875.97,2844.53,4594.87,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,502H,EOG RESOURCES,OIL,ACTIVE,COM,1
130550927,30025462120000,3002546212,2020-04-01,29728,46530,56635,1,29,1025.10,1604.48,1952.93,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,502H,EOG RESOURCES,OIL,ACTIVE,COM,2
130550927,30025462120000,3002546212,2020-05-01,21993,33693,40267,1,31,709.45,1086.87,1298.94,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,502H,EOG RESOURCES,OIL,ACTIVE,COM,3
130550927,30025462120000,3002546212,2020-06-01,2567,4402,4659,1,4,641.75,1100.50,1164.75,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,502H,EOG RESOURCES,OIL,ACTIVE,COM,4
130550927,30025462120000,3002546212,2020-07-01,21707,34615,37933,1,31,700.23,1116.61,1223.65,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,502H,EOG RESOURCES,OIL,ACTIVE,COM,5
130550927,30025462120000,3002546212,2020-08-01,17041,29912,30181,1,31,549.71,964.90,973.58,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,502H,EOG RESOURCES,OIL,ACTIVE,COM,6
130550927,30025462120000,3002546212,2020-09-01,14265,25100,25214,1,30,475.50,836.67,840.47,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,502H,EOG RESOURCES,OIL,ACTIVE,COM,7
130550927,30025462120000,3002546212,2020-10-01,8802,16367,15347,1,23,382.70,711.61,667.26,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,502H,EOG RESOURCES,OIL,ACTIVE,COM,8
130550927,30025462120000,3002546212,2020-11-01,7824,14419,30140,1,16,489.00,901.19,1883.75,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,502H,EOG RESOURCES,OIL,ACTIVE,COM,9
130550927,30025462120000,3002546212,2020-12-01,17898,30055,43721,1,31,577.35,969.52,1410.35,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,502H,EOG RESOURCES,OIL,ACTIVE,COM,10
130550918,30025462130000,3002546213,2020-03-01,54338,79035,138217,1,30,1811.27,2634.50,4607.23,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,503H,EOG RESOURCES,OIL,ACTIVE,COM,1
130550918,30025462130000,3002546213,2020-04-01,26276,39881,52375,1,29,906.07,1375.21,1806.03,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,503H,EOG RESOURCES,OIL,ACTIVE,COM,2
130550918,30025462130000,3002546213,2020-05-01,21637,34062,40696,1,31,697.97,1098.77,1312.77,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,503H,EOG RESOURCES,OIL,ACTIVE,COM,3
130550918,30025462130000,3002546213,2020-06-01,2456,4123,4510,1,4,614.00,1030.75,1127.50,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,503H,EOG RESOURCES,OIL,ACTIVE,COM,4
130550918,30025462130000,3002546213,2020-07-01,21110,32505,37158,1,31,680.97,1048.55,1198.65,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,503H,EOG RESOURCES,OIL,ACTIVE,COM,5
130550918,30025462130000,3002546213,2020-08-01,16831,31537,31504,1,31,542.94,1017.32,1016.26,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,503H,EOG RESOURCES,OIL,ACTIVE,COM,6
130550918,30025462130000,3002546213,2020-09-01,13868,27186,26010,1,30,462.27,906.20,867.00,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,503H,EOG RESOURCES,OIL,ACTIVE,COM,7
130550918,30025462130000,3002546213,2020-10-01,8581,18133,16157,1,23,373.09,788.39,702.48,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,503H,EOG RESOURCES,OIL,ACTIVE,COM,8
130550918,30025462130000,3002546213,2020-11-01,4753,8834,28338,1,15,316.87,588.93,1889.20,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,503H,EOG RESOURCES,OIL,ACTIVE,COM,9
130550918,30025462130000,3002546213,2020-12-01,13357,21184,45730,1,31,430.87,683.35,1475.16,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,503H,EOG RESOURCES,OIL,ACTIVE,COM,10
130544479,30025462160000,3002546216,2020-03-01,57609,84397,143782,1,30,1920.30,2813.23,4792.73,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,506H,EOG RESOURCES,OIL,ACTIVE,COM,1
130544479,30025462160000,3002546216,2020-04-01,29596,47401,62747,1,30,986.53,1580.03,2091.57,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,506H,EOG RESOURCES,OIL,ACTIVE,COM,2
130544479,30025462160000,3002546216,2020-05-01,21754,33731,44186,1,31,701.74,1088.10,1425.35,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,506H,EOG RESOURCES,OIL,ACTIVE,COM,3
130544479,30025462160000,3002546216,2020-06-01,18186,29599,35198,1,30,606.20,986.63,1173.27,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,506H,EOG RESOURCES,OIL,ACTIVE,COM,4
130544479,30025462160000,3002546216,2020-07-01,16899,27128,31956,1,31,545.13,875.10,1030.84,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,506H,EOG RESOURCES,OIL,ACTIVE,COM,5
130544479,30025462160000,3002546216,2020-08-01,14624,25066,29699,1,31,471.74,808.58,958.03,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,506H,EOG RESOURCES,OIL,ACTIVE,COM,6
130544479,30025462160000,3002546216,2020-09-01,13400,23539,26460,1,30,446.67,784.63,882.00,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,506H,EOG RESOURCES,OIL,ACTIVE,COM,7
130544479,30025462160000,3002546216,2020-10-01,4726,8747,9619,1,12,393.83,728.92,801.58,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,506H,EOG RESOURCES,OIL,ACTIVE,COM,8
130544479,30025462160000,3002546216,2020-11-01,7173,14403,56665,1,15,478.20,960.20,3777.67,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,506H,EOG RESOURCES,OIL,ACTIVE,COM,9
130544479,30025462160000,3002546216,2020-12-01,20412,36044,75613,1,31,658.45,1162.71,2439.13,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,506H,EOG RESOURCES,OIL,ACTIVE,COM,10
130544478,30025462140000,3002546214,2020-03-01,55543,82952,140169,1,30,1851.43,2765.07,4672.30,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,504H,EOG RESOURCES,OIL,ACTIVE,COM,1
130544478,30025462140000,3002546214,2020-04-01,27657,44458,56853,1,29,953.69,1533.03,1960.45,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,504H,EOG RESOURCES,OIL,ACTIVE,COM,2
130544478,30025462140000,3002546214,2020-05-01,20664,33446,40845,1,31,666.58,1078.90,1317.58,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,504H,EOG RESOURCES,OIL,ACTIVE,COM,3
130544478,30025462140000,3002546214,2020-06-01,19594,32851,32855,1,30,653.13,1095.03,1095.17,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,504H,EOG RESOURCES,OIL,ACTIVE,COM,4
130544478,30025462140000,3002546214,2020-07-01,15579,26186,29534,1,31,502.55,844.71,952.71,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,504H,EOG RESOURCES,OIL,ACTIVE,COM,5
130544478,30025462140000,3002546214,2020-08-01,12883,24374,27784,1,31,415.58,786.26,896.26,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,504H,EOG RESOURCES,OIL,ACTIVE,COM,6
130544478,30025462140000,3002546214,2020-09-01,11830,22770,23380,1,30,394.33,759.00,779.33,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,504H,EOG RESOURCES,OIL,ACTIVE,COM,7
130544478,30025462140000,3002546214,2020-10-01,6323,12775,14030,1,21,301.10,608.33,668.10,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,504H,EOG RESOURCES,OIL,ACTIVE,COM,8
130544478,30025462140000,3002546214,2020-11-01,6602,12645,44155,1,15,440.13,843.00,2943.67,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,504H,EOG RESOURCES,OIL,ACTIVE,COM,9
130544478,30025462140000,3002546214,2020-12-01,16132,29890,64720,1,31,520.39,964.19,2087.74,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,504H,EOG RESOURCES,OIL,ACTIVE,COM,10
130544466,30025462110000,3002546211,2020-03-01,48809,70816,128319,1,30,1626.97,2360.53,4277.30,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,501H,EOG RESOURCES,OIL,ACTIVE,COM,1
130544466,30025462110000,3002546211,2020-04-01,18153,26928,36581,1,25,726.12,1077.12,1463.24,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,501H,EOG RESOURCES,OIL,ACTIVE,COM,2
130544466,30025462110000,3002546211,2020-05-01,21375,32497,40147,1,31,689.52,1048.29,1295.06,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,501H,EOG RESOURCES,OIL,ACTIVE,COM,3
130544466,30025462110000,3002546211,2020-06-01,2379,3984,4381,1,4,594.75,996.00,1095.25,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,501H,EOG RESOURCES,OIL,ACTIVE,COM,4
130544466,30025462110000,3002546211,2020-07-01,21978,33956,37848,1,31,708.97,1095.35,1220.90,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,501H,EOG RESOURCES,OIL,ACTIVE,COM,5
130544466,30025462110000,3002546211,2020-08-01,16944,29986,29974,1,31,546.58,967.29,966.90,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,501H,EOG RESOURCES,OIL,ACTIVE,COM,6
130544466,30025462110000,3002546211,2020-09-01,13876,24367,23963,1,30,462.53,812.23,798.77,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,501H,EOG RESOURCES,OIL,ACTIVE,COM,7
130544466,30025462110000,3002546211,2020-10-01,8882,17511,15567,1,23,386.17,761.35,676.83,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,501H,EOG RESOURCES,OIL,ACTIVE,COM,8
130544466,30025462110000,3002546211,2020-11-01,8318,13422,20718,1,16,519.88,838.88,1294.88,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,501H,EOG RESOURCES,OIL,ACTIVE,COM,9
130544466,30025462110000,3002546211,2020-12-01,15072,23322,29337,1,31,486.19,752.32,946.35,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,501H,EOG RESOURCES,OIL,ACTIVE,COM,10
130544461,30025462150000,3002546215,2020-03-01,47882,68388,127897,1,30,1596.07,2279.60,4263.23,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,505H,EOG RESOURCES,OIL,ACTIVE,COM,1
130544461,30025462150000,3002546215,2020-04-01,24788,37921,49234,1,30,826.27,1264.03,1641.13,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,505H,EOG RESOURCES,OIL,ACTIVE,COM,2
130544461,30025462150000,3002546215,2020-05-01,19431,30534,36406,1,31,626.81,984.97,1174.39,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,505H,EOG RESOURCES,OIL,ACTIVE,COM,3
130544461,30025462150000,3002546215,2020-06-01,16606,28135,30306,1,30,553.53,937.83,1010.20,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,505H,EOG RESOURCES,OIL,ACTIVE,COM,4
130544461,30025462150000,3002546215,2020-07-01,15365,25563,26641,1,31,495.65,824.61,859.39,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,505H,EOG RESOURCES,OIL,ACTIVE,COM,5
130544461,30025462150000,3002546215,2020-08-01,13693,25065,24963,1,31,441.71,808.55,805.26,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,505H,EOG RESOURCES,OIL,ACTIVE,COM,6
130544461,30025462150000,3002546215,2020-09-01,12503,24905,23178,1,30,416.77,830.17,772.60,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,505H,EOG RESOURCES,OIL,ACTIVE,COM,7
130544461,30025462150000,3002546215,2020-10-01,6408,12512,11795,1,19,337.26,658.53,620.79,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,505H,EOG RESOURCES,OIL,ACTIVE,COM,8
130544461,30025462150000,3002546215,2020-11-01,5684,10989,38899,1,16,355.25,686.81,2431.19,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,505H,EOG RESOURCES,OIL,ACTIVE,COM,9
130544461,30025462150000,3002546215,2020-12-01,14000,21442,47592,1,31,451.61,691.68,1535.23,"BONE SPRING, EAST",GETTY 5 FEDERAL COM,505H,EOG RESOURCES,OIL,ACTIVE,COM,10
130296366,30025454760000,3002545476,2019-06-01,487,775,1644,1,1,487.00,775.00,1644.00,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,713H,EOG RESOURCES,OIL,ACTIVE,COM,1
130296366,30025454760000,3002545476,2019-07-01,63641,141031,131392,1,31,2052.94,4549.39,4238.45,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,713H,EOG RESOURCES,OIL,ACTIVE,COM,2
130296366,30025454760000,3002545476,2019-08-01,28681,66616,67536,1,31,925.19,2148.90,2178.58,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,713H,EOG RESOURCES,OIL,ACTIVE,COM,3
130296366,30025454760000,3002545476,2019-09-01,15521,37653,39468,1,23,674.83,1637.09,1716.00,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,713H,EOG RESOURCES,OIL,ACTIVE,COM,4
130296366,30025454760000,3002545476,2019-10-01,15068,36393,44589,1,25,602.72,1455.72,1783.56,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,713H,EOG RESOURCES,OIL,ACTIVE,COM,5
130296366,30025454760000,3002545476,2019-11-01,17175,43179,38232,1,30,572.50,1439.30,1274.40,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,713H,EOG RESOURCES,OIL,ACTIVE,COM,6
130296366,30025454760000,3002545476,2019-12-01,15477,40583,38535,1,31,499.26,1309.13,1243.06,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,713H,EOG RESOURCES,OIL,ACTIVE,COM,7
130296366,30025454760000,3002545476,2020-01-01,12589,31323,29428,1,31,406.10,1010.42,949.29,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,713H,EOG RESOURCES,OIL,ACTIVE,COM,8
130296366,30025454760000,3002545476,2020-02-01,11726,33066,26249,1,29,404.34,1140.21,905.14,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,713H,EOG RESOURCES,OIL,ACTIVE,COM,9
130296366,30025454760000,3002545476,2020-03-01,9529,28508,21587,1,31,307.39,919.61,696.35,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,713H,EOG RESOURCES,OIL,ACTIVE,COM,10
130296366,30025454760000,3002545476,2020-04-01,10915,39402,21318,1,30,363.83,1313.40,710.60,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,713H,EOG RESOURCES,OIL,ACTIVE,COM,11
130296366,30025454760000,3002545476,2020-05-01,9030,28356,15444,1,31,291.29,914.71,498.19,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,713H,EOG RESOURCES,OIL,ACTIVE,COM,12
130296366,30025454760000,3002545476,2020-06-01,7249,26205,14647,1,30,241.63,873.50,488.23,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,713H,EOG RESOURCES,OIL,ACTIVE,COM,13
130296366,30025454760000,3002545476,2020-07-01,8613,35395,18659,1,31,277.84,1141.77,601.90,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,713H,EOG RESOURCES,OIL,ACTIVE,COM,14
130296366,30025454760000,3002545476,2020-08-01,4916,14905,11839,1,31,158.58,480.81,381.90,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,713H,EOG RESOURCES,OIL,ACTIVE,COM,15
130296366,30025454760000,3002545476,2020-09-01,7652,25261,16776,1,30,255.07,842.03,559.20,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,713H,EOG RESOURCES,OIL,ACTIVE,COM,16
130296366,30025454760000,3002545476,2020-10-01,4259,13606,10374,1,31,137.39,438.90,334.65,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,713H,EOG RESOURCES,OIL,ACTIVE,COM,17
130296366,30025454760000,3002545476,2020-11-01,102,480,253,1,13,7.85,36.92,19.46,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,713H,EOG RESOURCES,OIL,ACTIVE,COM,18
130296366,30025454760000,3002545476,2020-12-01,35,72,223,1,8,4.38,9.00,27.88,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,713H,EOG RESOURCES,OIL,ACTIVE,COM,19
130296222,30025454780000,3002545478,2019-06-01,4393,6799,7371,1,2,2196.50,3399.50,3685.50,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,715H,EOG RESOURCES,OIL,ACTIVE,COM,1
130296222,30025454780000,3002545478,2019-07-01,78122,160415,143720,1,31,2520.06,5174.68,4636.13,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,715H,EOG RESOURCES,OIL,ACTIVE,COM,2
130296222,30025454780000,3002545478,2019-08-01,37726,81185,70411,1,31,1216.97,2618.87,2271.32,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,715H,EOG RESOURCES,OIL,ACTIVE,COM,3
130296222,30025454780000,3002545478,2019-09-01,15541,35415,29756,1,20,777.05,1770.75,1487.80,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,715H,EOG RESOURCES,OIL,ACTIVE,COM,4
130296222,30025454780000,3002545478,2019-10-01,11087,24493,97790,1,23,482.04,1064.91,4251.74,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,715H,EOG RESOURCES,OIL,ACTIVE,COM,5
130296222,30025454780000,3002545478,2019-11-01,19350,41007,61412,1,30,645.00,1366.90,2047.07,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,715H,EOG RESOURCES,OIL,ACTIVE,COM,6
130296222,30025454780000,3002545478,2019-12-01,16381,35766,54782,1,31,528.42,1153.74,1767.16,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,715H,EOG RESOURCES,OIL,ACTIVE,COM,7
130296222,30025454780000,3002545478,2020-01-01,14347,30360,54406,1,31,462.81,979.35,1755.03,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,715H,EOG RESOURCES,OIL,ACTIVE,COM,8
130296222,30025454780000,3002545478,2020-02-01,12564,28592,48782,1,29,433.24,985.93,1682.14,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,715H,EOG RESOURCES,OIL,ACTIVE,COM,9
130296222,30025454780000,3002545478,2020-03-01,11272,28419,28991,1,31,363.61,916.74,935.19,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,715H,EOG RESOURCES,OIL,ACTIVE,COM,10
130296222,30025454780000,3002545478,2020-04-01,10162,24666,24706,1,30,338.73,822.20,823.53,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,715H,EOG RESOURCES,OIL,ACTIVE,COM,11
130296222,30025454780000,3002545478,2020-05-01,9951,24422,26188,1,31,321.00,787.81,844.77,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,715H,EOG RESOURCES,OIL,ACTIVE,COM,12
130296222,30025454780000,3002545478,2020-06-01,8887,22457,23133,1,30,296.23,748.57,771.10,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,715H,EOG RESOURCES,OIL,ACTIVE,COM,13
130296222,30025454780000,3002545478,2020-07-01,8862,26549,23955,1,31,285.87,856.42,772.74,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,715H,EOG RESOURCES,OIL,ACTIVE,COM,14
130296222,30025454780000,3002545478,2020-08-01,7533,19851,21962,1,31,243.00,640.35,708.45,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,715H,EOG RESOURCES,OIL,ACTIVE,COM,15
130296222,30025454780000,3002545478,2020-09-01,7282,21454,20795,1,30,242.73,715.13,693.17,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,715H,EOG RESOURCES,OIL,ACTIVE,COM,16
130296222,30025454780000,3002545478,2020-10-01,5240,13341,14439,1,31,169.03,430.35,465.77,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,715H,EOG RESOURCES,OIL,ACTIVE,COM,17
130296222,30025454780000,3002545478,2020-11-01,2447,8066,32401,1,13,188.23,620.46,2492.38,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,715H,EOG RESOURCES,OIL,ACTIVE,COM,18
130296222,30025454780000,3002545478,2020-12-01,9596,26938,59456,1,31,309.55,868.97,1917.94,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,715H,EOG RESOURCES,OIL,ACTIVE,COM,19
130296221,30025454770000,3002545477,2019-06-01,3246,5423,6647,1,2,1623.00,2711.50,3323.50,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,714H,EOG RESOURCES,OIL,ACTIVE,COM,1
130296221,30025454770000,3002545477,2019-07-01,74730,154573,134088,1,31,2410.65,4986.23,4325.42,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,714H,EOG RESOURCES,OIL,ACTIVE,COM,2
130296221,30025454770000,3002545477,2019-08-01,30239,63872,60014,1,31,975.45,2060.39,1935.94,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,714H,EOG RESOURCES,OIL,ACTIVE,COM,3
130296221,30025454770000,3002545477,2019-09-01,15859,36408,31419,1,20,792.95,1820.40,1570.95,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,714H,EOG RESOURCES,OIL,ACTIVE,COM,4
130296221,30025454770000,3002545477,2019-10-01,10690,23408,63031,1,25,427.60,936.32,2521.24,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,714H,EOG RESOURCES,OIL,ACTIVE,COM,5
130296221,30025454770000,3002545477,2019-11-01,16514,36188,44129,1,30,550.47,1206.27,1470.97,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,714H,EOG RESOURCES,OIL,ACTIVE,COM,6
130296221,30025454770000,3002545477,2019-12-01,13082,29442,36355,1,31,422.00,949.74,1172.74,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,714H,EOG RESOURCES,OIL,ACTIVE,COM,7
130296221,30025454770000,3002545477,2020-01-01,10692,22829,29582,1,31,344.90,736.42,954.26,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,714H,EOG RESOURCES,OIL,ACTIVE,COM,8
130296221,30025454770000,3002545477,2020-02-01,11221,26029,24479,1,29,386.93,897.55,844.10,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,714H,EOG RESOURCES,OIL,ACTIVE,COM,9
130296221,30025454770000,3002545477,2020-03-01,10752,29054,23537,1,31,346.84,937.23,759.26,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,714H,EOG RESOURCES,OIL,ACTIVE,COM,10
130296221,30025454770000,3002545477,2020-04-01,9208,22878,18892,1,30,306.93,762.60,629.73,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,714H,EOG RESOURCES,OIL,ACTIVE,COM,11
130296221,30025454770000,3002545477,2020-05-01,8573,21273,16541,1,31,276.55,686.23,533.58,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,714H,EOG RESOURCES,OIL,ACTIVE,COM,12
130296221,30025454770000,3002545477,2020-06-01,9084,25659,14921,1,30,302.80,855.30,497.37,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,714H,EOG RESOURCES,OIL,ACTIVE,COM,13
130296221,30025454770000,3002545477,2020-07-01,7709,19023,17251,1,31,248.68,613.65,556.48,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,714H,EOG RESOURCES,OIL,ACTIVE,COM,14
130296221,30025454770000,3002545477,2020-08-01,9859,34918,23336,1,31,318.03,1126.39,752.77,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,714H,EOG RESOURCES,OIL,ACTIVE,COM,15
130296221,30025454770000,3002545477,2020-09-01,8677,35751,23922,1,30,289.23,1191.70,797.40,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,714H,EOG RESOURCES,OIL,ACTIVE,COM,16
130296221,30025454770000,3002545477,2020-10-01,7521,29077,25133,1,31,242.61,937.97,810.74,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,714H,EOG RESOURCES,OIL,ACTIVE,COM,17
130296221,30025454770000,3002545477,2020-11-01,1191,5625,18097,1,10,119.10,562.50,1809.70,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,714H,EOG RESOURCES,OIL,ACTIVE,COM,18
130296221,30025454770000,3002545477,2020-12-01,7286,25755,64666,1,31,235.03,830.81,2086.00,UPR WOLFCAMP,ANTIETAM 9 FEDERAL COM,714H,EOG RESOURCES,OIL,ACTIVE,COM,19
130044919,30025446170000,3002544617,2018-08-01,4379,7076,7245,1,31,141.26,228.26,233.71,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,1
130044919,30025446170000,3002544617,2018-09-01,49552,97690,102418,1,30,1651.73,3256.33,3413.93,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,2
130044919,30025446170000,3002544617,2018-10-01,19954,37809,41645,1,31,643.68,1219.65,1343.39,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,3
130044919,30025446170000,3002544617,2018-11-01,14148,29908,31543,1,30,471.60,996.93,1051.43,UPPER WOLFCAMP,ORRTANNA 20 FEDERAL,710H,EOG RESOURCES,OIL,ACTIVE,COM,4
